name,category,description,ingredients,diet_tags,allergens,sweet,salty,savory,spicy,sour,rich
Steamed Broccoli Florets,Vegetables - Green,Steamed broccoli florets tossed with garlic and black pepper,"Broccoli, Kosher Salt, Black Pepper, Garlic Powder",,,1.5,3.7,4.6,3.2,0.7,1.5
Grilled Green Beans,Vegetables - Green,Grilled fresh green beans seasoned with black pepper,"Green Beans, Canola Oil, Black Pepper",,,0.4,2.3,3.8,3.7,0.1,3.9
Zucchini Panchmael,Vegetables - Green,A mix of sauteed zucchini and fresh vegetables in a spicy ginger-curry tomato sauce,"Squash Zucchini, Water, Onion, Carrots, Red Bell Pepper, Mushrooms, Spinach, Curry Paste (GARLIC, RED CHILI PEPPER, SOYBEAN OIL, LEMONGRASS, GALANGAL ROOT (THAI GINGER), SALT, SHALLOT, CORIANDER ROOT, MAKRUT LIME PEEL & SPICES.), Tomato Paste, Serrano Pepper, Vegetable Oil Blend (Vegetable Oil (May contain one or more of the following: Soybean, Canola, Corn, Sunflower Oil); Olive Oil; Colorant: Beta-Carotene E160a(i)), Ginger Root, Garlic, Lime Juice, Kosher Salt, Cilantro, Black Pepper, Cumin",,,0.8,2.2,5.0,2.7,4.3,3.0
Roasted Cauliflower,Vegetables - Non-Green,Fresh cauliflower seasoned and roasted,"Cauliflower, Vegetable Oil Blend (Vegetable Oil (May contain one or more of the following: Soybean, Canola, Corn, Sunflower Oil); Olive Oil; Colorant: Beta-Carotene E160a(i)), Kosher Salt, Black Pepper",,,1.3,3.7,3.3,3.6,0.7,3.6
Roasted Mushrooms,Vegetables - Non-Green,"Sliced mushrooms roasted with oil, salt and pepper","Mushrooms, Canola Oil, Kosher Salt, Black Pepper",,,0.1,2.6,4.5,3.3,0.1,3.6
Moroccan-Style Roasted Vegetables,Vegetables - Red/Orange,"Roasted fresh tomato, eggplant, zucchini, red peppers, chickpeas, and capers","Tomato, Garbanzo Beans, Eggplant, Squash Zucchini, Red Bell Pepper, Capers, Canola Oil, Kosher Salt, Black Pepper",,,0.6,4.1,3.2,3.1,0.6,4.6
Roasted Red Pepper Hummus,Legumes,"Creamy dip of chickpeas, roasted red pepper, tahini, lemon juice, cumin and garlic","Garbanzo Beans, Red Bell Pepper, Tahini (SESAME SEEDS.), Lemon Juice, Garlic, Cumin, Kosher Salt, Cayenne Pepper",,,0.4,2.6,5.0,2.6,3.0,4.0
Couscous,Pasta/Noodle (Side),Tiny granules of semolina pasta,"Water, Couscous",,,1.2,1.1,2.2,0.4,0.3,3.4
Crispy Seasoned French Fries,Potato,Piping hot crispy shoestring French fries seasoned with a fresh seasoning blend,"French Fries (Potatoes, Vegetable Oil (Contains One Or More Of The Following Oils: Canola, Soybean, Cottonseed, Sunflower, Corn), Potato Starch - Modified. Contains 2% or less of Dextrin, Dextrose, Leavening (Sodium Acid Pyrophosphate, Sodium Bicarbonate), Pea Fiber, Pea Protein, Rice Flour, Salt, Sodium Acid Pyrophosphate Added To Maintain Color, Xanthan Gum.), Kosher Salt, Paprika, Garlic Powder",,,1.0,2.5,3.3,1.4,0.4,3.4
Baked Potato Wedges,Potato,Baked seasoned potato wedges,"Russet Potato, Vegetable Oil Blend (Vegetable Oil (May contain one or more of the following: Soybean, Canola, Corn, Sunflower Oil); Olive Oil; Colorant: Beta-Carotene E160a(i)), Montreal Steak Seasoning (COARSE SALT, SPICES (INCLUDING BLACK PEPPER AND RED PEPPER), GARLIC, ONION, SUNFLOWER OIL, NATURAL FLAVOR AND EXTRACTIVES OF PAPRIKA.)",,,0.6,4.3,4.0,3.5,1.0,2.5
Turmeric & Quinoa Basmati Rice,Grains,"Basmati rice mixed with turmeric, cinnamon and red quinoa","Water, Basmati Rice, Water, Quinoa, Cinnamon, Turmeric, Kosher Salt",,,0.1,3.6,2.2,0.3,0.9,2.1
Stonefire® Garlic Naan,Quick Bread,Stone-fired hand-stretched garlic naan,,,,0.6,1.1,4.5,0.8,1.3,3.3
Grilled Cumin Lime Chicken,POULTRY ENTREE,"Tender boneless chicken marinated in lime juice, cumin, and garlic","Chicken Breast (Boneless skinless chicken breast filets with rib meat CONTAINING: Up to 15% of a solution of water, sea salt.), Lime Juice, Cumin, Vegetable Oil Blend (Vegetable Oil (May contain one or more of the following: Soybean, Canola, Corn, Sunflower Oil); Olive Oil; Colorant: Beta-Carotene E160a(i)), Garlic, Cayenne Pepper",,,0.0,3.1,3.3,3.2,3.8,4.8
Shredded Cheddar Cheese,Meat/Cheese/Egg/Protein/Nut (MTO),Shredded Cheddar cheese,,,,1.3,2.3,4.0,1.2,0.4,5.0
Black Beans,Meat/Cheese/Egg/Protein/Nut (MTO),Black beans,,,,1.3,1.6,3.8,0.1,0.0,1.4
Chopped Hard-Cooked Egg,Meat/Cheese/Egg/Protein/Nut (MTO),Chopped hard-cooked egg,,,,0.8,1.9,2.1,1.2,1.0,3.3
Swiss Cheese,Meat/Cheese/Egg/Protein/Nut (MTO),Sliced Swiss cheese,,,,1.1,2.3,3.2,1.4,0.3,4.5
Provolone Cheese,Meat/Cheese/Egg/Protein/Nut (MTO),Sliced provolone,,,,0.1,2.9,2.2,1.4,0.5,4.6
American Cheese,Meat/Cheese/Egg/Protein/Nut (MTO),Sliced American cheese,,,,0.8,2.2,2.2,1.0,1.1,4.3
O'Hill Smash Burger*,Meat/Cheese/Egg/Protein/Nut (MTO),Juicy burger pressed with American cheese on a Martin's potato roll,"Ground Beef, Hamburger Roll (Unbleached Enriched Wheat Flour (flour, Ferrous Sulfate, Niacin, Thiamin, Riboflavin, Folic Acid), Nonfat Milk, Reconstituted Potatoes (from Potato Flour), Yeast, Sugar, Cane Sugar Syrup, Wheat Gluten, Sunflower Oil, Contains 2 Percent Or Less Of Each Of The Following: Salt, Butter, Dough Conditioners (sodium Stearoyl Lactylate, Monoglycerides And Diglycerides), Monocalcium Phosphate, Cultured Wheat Flour, Calcium Propionate (a Preservative), Guar Gum, Ascorbic Acid, Datem, Calcium Sulfate, Enzymes, Turmeric Color, Annatto Color, Sesame Seeds.), American Cheese (American Cheese (Milk, Cheese Culture, Salt, Enzymes), Water, Cream, Potassium Citrate, Sodium Citrate, Sorbic Acid As A Preservative, Color Added, Sunflower Lecithin (Release Agent).), Kosher Salt, Black Pepper",,,2.6,4.6,4.2,3.3,1.2,5.0
Chopped Fresh Spinach,Meat/Cheese/Egg/Protein/Nut (MTO),Chopped fresh spinach,,,,0.1,2.0,2.6,1.4,0.8,1.4
White Rice,Breads/Grains/Pasta/Cereal (MTO),Slow-simmered long grain white rice,"Water, White Rice",,,0.4,2.5,3.0,1.1,0.6,2.1
Goldfish® Crackers,Breads/Grains/Pasta/Cereal (MTO),Cheese-flavored Goldfish® Crackers,,,,0.9,2.8,3.5,0.3,0.8,3.0
Croutons,Breads/Grains/Pasta/Cereal (MTO),Homestyle seasoned croutons,,,,0.7,1.1,2.1,0.7,1.0,1.2
Smoky Chipotle Mayo,Spread,Vegan mayonnaise blended with chipotle peppers and cider vinegar,"Vegan Mayonnaise (CANOLA OIL, WATER, SOYBEAN OIL, SUGAR, DISTILLED VINEGAR, SALT, CONTAINS 2% OR LESS OF EACH OF THE FOLLOWING: MODIFIED FOOD STARCH (CORN, POTATO), LEMON JUICE CONCENTRATE, NATURAL FLAVOR, CALCIUM DISODIUM EDTA (USED TO PROTECT QUALITY), PAPRIKA OLEORESIN.), Cider Vinegar, Chipotle Peppers in Sauce (WATER, TOMATO PASTE, DRIED CHIPOTLE PEPPERS, DISTILLED VINEGAR, CORN OIL, CONTAINS 2% OR LESS OF IODIZED SALT (CONTAINS POTASSIUM IODATE), CORN STARCH, ONION POWDER, GARLIC POWDER, SPICES.), Kosher Salt",,,3.0,2.4,5.0,2.6,2.5,2.5
Sliced Red Onions,Fruit/Vegetable/Herb/Salad (MTO),Thinly sliced red onions,,,,1.1,1.3,3.4,0.8,1.1,3.5
Feta Cheese Crumbles,Fruit/Vegetable/Herb/Salad (MTO),Crumbled feta,,,,0.2,1.5,3.0,0.5,0.7,5.0
Romaine Lettuce,Fruit/Vegetable/Herb/Salad (MTO),Chopped romaine lettuce,,,,0.7,1.9,3.5,0.6,0.8,2.9
Grape Tomatoes,Fruit/Vegetable/Herb/Salad (MTO),Fresh grape tomatoes,,,,0.6,2.1,3.9,0.1,0.0,3.1
Sliced Green Bell Peppers,Fruit/Vegetable/Herb/Salad (MTO),Sliced green bell peppers,,,,0.3,1.9,3.2,3.7,1.0,1.1
Roasted Corn,Fruit/Vegetable/Herb/Salad (MTO),Roasted corn tossed with salt and pepper,,,,0.1,3.6,4.0,3.1,0.7,1.5
Sliced Red Bell Peppers,Fruit/Vegetable/Herb/Salad (MTO),Sliced red bell peppers,,,,0.1,1.8,3.3,2.1,1.2,1.8
Shredded Carrots,Fruit/Vegetable/Herb/Salad (MTO),Shredded fresh carrots,,,,0.6,1.1,2.5,1.3,1.3,1.3
Spring Salad Mix,Fruit/Vegetable/Herb/Salad (MTO),Fresh spring lettuce mix,,,,0.8,2.6,2.2,1.4,1.4,1.4
Green Leaf Lettuce,Fruit/Vegetable/Herb/Salad (MTO),Green whole leaf lettuce,,,,0.4,2.9,2.9,0.7,0.2,1.9
Sliced Tomatoes,Fruit/Vegetable/Herb/Salad (MTO),Sliced fresh tomatoes,,,,0.9,1.5,2.1,1.1,0.3,2.1
Caramelized Onions,Fruit/Vegetable/Herb/Salad (MTO),Sliced onions slowly sauteed until golden,,,,0.3,1.5,3.3,0.5,0.2,1.6
Sliced Cucumber,Fruit/Vegetable/Herb/Salad (MTO),Sliced fresh cucumber,,,,0.8,2.3,2.7,1.2,0.6,3.3
Roasted Red Peppers,Fruit/Vegetable/Herb/Salad (MTO),Diced roasted red peppers,,,,0.1,1.5,3.9,2.5,0.1,1.1
Chilled Roasted Mushrooms,Fruit/Vegetable/Herb/Salad (MTO),Chilled roasted fresh button mushrooms tossed with garlic and herbs,,,,1.1,2.7,4.8,0.1,0.7,1.5
Kalamata Olives,Fruit/Vegetable/Herb/Salad (MTO),Pitted kalamata olives,,,,0.5,1.3,2.5,0.4,0.0,2.4
Dill Pickle Slices,Condiments/Spreads/Dressings/Sauces/Salsas (MTO),Dill pickle slices,"Pickle Slices (FRESH  CUCUMBERS, WATER, SALT, DISTILLED VINEGAR, CONTAINS LESS THAN 2% OF DRIED  GARLIC, CALCIUM CHLORIDE, SPICE, SODIUM BENZOATE (TO PRESERVE FLAVOR),  MUSTARD SEED, DRIED RED PEPPERS, NATURAL FLAVOR, POLYSORBATE 80, OLEORESIN  TURMERIC)",,,0.0,4.4,3.3,3.2,2.5,1.1
Green Goddess Dressing,Condiments/Spreads/Dressings/Sauces/Salsas (MTO),"Creamy, herb-infused plant-based mayo dressing","Vegan Mayonnaise (CANOLA OIL, WATER, SOYBEAN OIL, SUGAR, DISTILLED VINEGAR, SALT, CONTAINS 2% OR LESS OF EACH OF THE FOLLOWING: MODIFIED FOOD STARCH (CORN, POTATO), LEMON JUICE CONCENTRATE, NATURAL FLAVOR, CALCIUM DISODIUM EDTA (USED TO PROTECT QUALITY), PAPRIKA OLEORESIN.), Lemon Juice, Green Onion, Dried Tarragon, Parsley, Kosher Salt, Black Pepper",,,3.7,4.4,4.8,3.1,2.9,5.0
Lite Italian Dressing,Condiments/Spreads/Dressings/Sauces/Salsas (MTO),Lite Italian salad dressing,,,,1.2,1.9,3.1,1.2,0.8,3.1
Balsamic Vinaigrette,Condiments/Spreads/Dressings/Sauces/Salsas (MTO),Tangy balsamic vinaigrette dressing,,,,1.3,1.9,2.0,1.4,0.0,2.1
Ranch Dressing,Condiments/Spreads/Dressings/Sauces/Salsas (MTO),Homestyle creamy ranch salad dressing,,,,0.2,1.1,3.1,1.4,0.8,5.0
Mayonnaise,Condiments/Spreads/Dressings/Sauces/Salsas (MTO),Mayonnaise,,,,1.5,1.6,2.7,0.5,0.4,3.2
Honey Mustard Dressing,Condiments/Spreads/Dressings/Sauces/Salsas (MTO),Honey mustard salad dressing,,,,3.6,2.7,2.2,1.1,0.2,2.8
Dijon Mustard,Condiments/Spreads/Dressings/Sauces/Salsas (MTO),Dijon mustard,,,,0.4,2.9,4.0,0.9,1.0,3.3
Burger Sauce,Condiments/Spreads/Dressings/Sauces/Salsas (MTO),"Creamy blend of mayonnaise, ketchup, sweet pickle relish, Worcestershire and hot pepper sauce",,,,3.6,1.6,2.1,3.2,2.8,4.4
Fat-Free French Dressing,Condiments/Spreads/Dressings/Sauces/Salsas (MTO),Fat-free French salad dressing,,,,0.6,2.2,2.2,0.1,1.2,2.4
Harissa,Vegetable,A Moroccan-spiced red pepper and tomato based sauce,"Red Bell Pepper, Onion, Tomato, Garlic, Lemon Juice, Chipotle Soup Base  (WATER, TOMATO PASTE, DRIED CHIPOTLE PEPPERS, DISTILLED VINEGAR, CORN OIL, CONTAINS 2% OR LESS OF IODIZED SALT (CONTAINS POTASSIUM IODATE), CORN STARCH, ONION POWDER, GARLIC POWDER, SPICES.), Kosher Salt, Vegetable Oil Blend (Vegetable Oil (May contain one or more of the following: Soybean, Canola, Corn, Sunflower Oil); Olive Oil; Colorant: Beta-Carotene E160a(i)), Cumin, Coriander, Paprika, Black Pepper",,,0.9,2.6,4.2,3.1,2.9,3.0
Lemon Tahini Dressing,Salad Dressing,"A blend of tahini, fresh lemon juice, garlic, parsley and cumin","Water, Tahini (SESAME SEEDS.), Lemon Juice, Parsley, Garlic, Cumin, Kosher Salt",,,0.2,3.1,4.0,0.4,3.1,2.7
