name,category,description,ingredients,diet_tags,allergens,sweet,salty,savory,spicy,sour,rich
Old Fashioned Oatmeal,Cereal,Homestyle oatmeal cereal,"Water, Oatmeal",,,0.4,1.7,2.7,1.4,0.6,2.1
Overnight Oats,Cereal,"A creamy combination of oatmeal, milk, yogurt and honey. ","Plain Non-Fat Greek Yogurt (CULTURED GRADE A NON FAT MILK, LIVE & ACTIVE  CULTURES S. THERMOPHILUS AND L. BULGARICUS.), Reduced Fat Milk, Honey, Oatmeal, Cinnamon, Pure Vanilla Extract, Kosher Salt",,,2.4,3.6,3.6,0.9,3.3,4.2
UVA Tropical Smoothie,COLD - BEVERAGES,Mango and Pineapple smoothie,"Pineapple, Pineapple Juice, Ice Cubes, Mangos, Water",,,1.2,2.8,3.3,0.6,0.3,1.1
Fontana Double Chocolate Chip Espresso Muffin,QUICK BREADS,,"Low-Fat Buttermilk, Wheat Flour, Granulated Sugar, Chocolate Chips, Liquid Egg Whites, Baking Cocoa, Vegetable Oil Blend, Unsalted Butter, Baking Powder, Coffee, Pure Vanilla Extract, Kosher Salt",,,5.0,3.4,4.8,0.6,1.0,5.0
Cinnamon Sugar Mascarpone Crepe,Pancakes/Waffles/French Toast,Golden brown crepe filled with cinnamon sugar and mascarpone cheese,"Marscapone Cheese (Pasteurized cream and milk, citric acid/ latte pastorizzato, panna, adico citrico.), Wheat Flour (BLEACHED WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID.), Whole Milk, Water, Granulated Sugar, Liquid Whole Eggs (WHOLE EGGS, 19.0% WATER. CONTAINS 2% OR LESS OF THE FOLLOWING: SALT, XANTHAN GUM, CITRIC ACID, ANNATTO (COLOR), BUTTER FLAVOR (SUNFLOWER OIL, NATURAL FLAVORS, MEDIUM CHAIN TRIGLYCERIDES).), Vegetable Oil Blend (Vegetable Oil (May contain one or more of the following: Soybean, Canola, Corn, Sunflower Oil); Olive Oil; Colorant: Beta-Carotene E160a(i)), Cinnamon, Granulated Sugar, Kosher Salt",,,2.6,4.3,3.8,1.4,1.4,4.0
Smoked Chicken Apple Sausage,Meat/Cheese/Egg/Protein/Nut (MTO),Smoked chicken apple sausage,"Chicken Apple Sausage Link ((chicken thigh meat with skin, chicken breast meat with rib meat, water, contains 2% or less of salt, spices, dextrose, sugar, yeast extract, natural flavors, lactic acid. in collagen casing))",,,3.6,5.0,5.0,0.5,0.4,3.1
Egg Whites,Meat/Cheese/Egg/Protein/Nut (MTO),Liquid egg whites,,,,0.5,2.7,3.9,0.9,1.0,1.6
Shredded Cheddar Cheese,Meat/Cheese/Egg/Protein/Nut (MTO),Shredded Cheddar cheese,,,,1.3,2.3,4.0,1.2,0.4,5.0
Eggs,Meat/Cheese/Egg/Protein/Nut (MTO),Ready-to-use blended eggs,,,,0.5,1.3,3.0,1.5,0.1,2.8
Cottage Cheese,Meat/Cheese/Egg/Protein/Nut (MTO),Creamy cottage cheese,,,,0.4,2.4,2.6,0.2,0.6,3.9
Nonfat Strawberry Yogurt,Meat/Cheese/Egg/Protein/Nut (MTO),Creamy nonfat strawberry yogurt,,,,0.6,2.8,2.4,0.5,4.5,3.1
Nonfat Vanilla Yogurt,Meat/Cheese/Egg/Protein/Nut (MTO),Nonfat creamy vanilla yogurt,,,,1.3,1.6,2.2,1.0,3.3,4.3
Chia Quinoa Crunch,Meat/Cheese/Egg/Protein/Nut (MTO),Sweet and toasty quinoa and chia seed crunch,,,,2.6,1.5,2.2,0.0,0.4,1.7
Nonfat Greek Yogurt,Meat/Cheese/Egg/Protein/Nut (MTO),Nonfat Greek yogurt,,,,1.3,1.8,3.7,1.0,3.5,2.0
Toasted Sunflower Seeds,Meat/Cheese/Egg/Protein/Nut (MTO),Toasted sunflower seeds,,,,0.3,2.5,2.3,0.8,0.4,3.2
Chopped Fresh Spinach,Meat/Cheese/Egg/Protein/Nut (MTO),Chopped fresh spinach,,,,0.1,2.0,2.6,1.4,0.8,1.4
Honey Granola,Breads/Grains/Pasta/Cereal (MTO),"Crunchy cinnamon-spiced, honey-coated oats",,,,3.1,1.6,2.9,1.0,0.8,2.7
Toasted Coconut,Dessert/Dessert Topping (MTO),Toasted coconut flakes,,,,0.7,2.0,2.9,1.3,1.0,1.2
Fresh Fruit Salad,Fruit/Vegetable/Herb/Salad (MTO),"Fresh melon, pineapple and grapes","Honeydew, Cantaloupe, Red Grapes, Pineapple",,,3.6,2.0,2.7,1.2,1.4,1.0
Sliced Mushrooms,Fruit/Vegetable/Herb/Salad (MTO),Sliced fresh mushrooms,,,,1.3,2.9,3.3,1.0,1.2,2.4
Diced Onions,Fruit/Vegetable/Herb/Salad (MTO),Diced yellow onions,,,,0.6,1.9,4.3,1.0,1.5,2.6
Sliced Mixed Bell Peppers,Fruit/Vegetable/Herb/Salad (MTO),Sliced green and red bell peppers,,,,0.3,2.4,2.7,3.8,1.4,1.7
Diced Tomatoes,Fruit/Vegetable/Herb/Salad (MTO),Diced fresh tomatoes,,,,0.5,2.4,2.2,0.5,1.0,3.1
Toasted Pumpkin Seeds,Fruit/Vegetable/Herb/Salad (MTO),Crunchy pumpkin seeds,,,,0.4,2.2,2.4,0.8,1.0,1.5
Dried Cranberries,Fruit/Vegetable/Herb/Salad (MTO),Sweet-tart dried cranberries,,,,3.0,2.7,2.7,1.0,0.2,2.3
Fresh Fruit Salad,Fruit/Vegetable/Herb/Salad (MTO),"Fresh honey dew, cantaloupe, pineapple and grapes",,,,3.6,2.0,2.7,1.2,1.4,1.0
"GRAVY, SAUSAGE, MIX wr",Gravy,Southern Sausage Gravy ,"Water, Sausage Patty (Pork, Contains 2% or Less of: Water, Salt, Corn Syrup Solids, Flavorings, Sugar, Dextrose, BHT, Propyl Gallate, Citric Acid.), Gravy Mix (MALTODEXTRIN, WHEY, BLEACHED ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), MODIFIEDCORNSTARCH, CANOLA OIL, SOYBEAN OIL, SKIM MILK, TAPIOCA STARCH, SALT, 2% OR LESS OF HYDROLYZED SOY, CORN AND WHEAT PROTEINS, SODIUM CASEINATE, XANTHAN GUM, SPICES, SUGAR, YEAST EXTRACT, CITRIC ACID, DISODIUM INOSINATE, NATURAL FLAVORS, DEXTROSE, DISODIUM GUANYLATE), Tabasco Hot Sauce (DISTILLED VINEGAR, RED PEPPER, SALT.), Black Pepper",,,1.9,4.9,4.2,3.6,2.5,2.8
