name,category,description,ingredients,diet_tags,allergens,sweet,salty,savory,spicy,sour,rich
Classic Hot Dog,Hot Dog/Corn Dog,Grilled  hot dog on a roll,"Beef and Pork Frank (Beef, Water, Flavorings, Contains 2% or Less of Salt, Sorbitol, Potassium Lactate, Sodium Phosphates, Sodium Diacetate, Sodium Erythorbate, Sodium Nitrite, Extractives Of Paprika.), Hot Dog Roll (ENRICHED FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, HIGH FRUCTOSE CORN SYRUP, YEAST, WHEAT GLUTEN, SOYBEAN OIL, CONTAINS 2% OR LESS OF EACH OF THE FOLLOWING: SALT, DOUGH CONDITIONERS (CONTAINS ONE OR MORE OF THE FOLLOWING: SODIUM STEAROYL LACTYLATE, CALCIUM STEAROYL LACTYLATE, MONOGLYCERIDES AND/OR DIGLYCERIDES, CALCIUM PEROXIDE, CALCIUM IODATE, DATEM, ETHOXYLATED MONO- AND DIGLYCERIDES, ENZYMES), SESAME FLOUR, CALCIUM PROPIONARE (TO RETARD SPOILAGE).)",,,2.0,2.8,4.7,0.7,1.2,3.5
Tuna Salad Sandwich,Traditional Sandwich,Tuna salad with lettuce & tomato on multigrain bread,"Multigrain Bread, Tuna Fish, Tomato, Mayonnaise, Celery, Lettuce, Lemon Juice, Black Pepper",,,1.3,3.0,3.7,2.5,2.6,1.6
Baja Turkey Wrap,Artisan,"Turkey, Guacamole, lettuce, tomato, onion and plant based chipotle mayo on a wrap","Water, Tortilla Variety Pack (Enriched Bleached Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Water, Vegetable Shortening (Interesterified and Hydrogenated Soybean Oils), contains 2% or less of: Salt, Sodium Acid Pyrophosphate, Baking Soda, Distilled Monoglycerides, Enzymes, Vital Wheat Gluten, Cellulose Gum, Fumaric Acid, and Calcium Propionate and Sorbic Acid (to maintain freshness). TOMATO BASIL SEASONING (Tomato Powder, Spices, Salt, Sugar, Red Bell Pepper, Sun-Dried Tomato, Soybean Oil, Yeast, Onion Powder, Garlic Powder, Natural And Artificial Flavor, Extractives of Paprika); SPINACH HERB SEASONING (Spinach Powder, Onion Powder, Spice, Salt, Garlic Powder, Soybean Oil, Yellow 5 Lake, Blue 1 Lake, Natural And Artificial Flavor), Dextrose, Artificial Flavors, Propylen Glycol, Yellow 5, Blue 1; GARLIC HERB SEASONING (Sugar, Corn Maltodextrin, Salt, Modified Corn Starch, Spices, Dehydrated Garlic, Red Bell Pepper, Medium Chain Triglycerides, Dehydrated Tomato, Natural and Artificial Flavor, Onion powder).), Tomato, Vegan Mayonnaise (CANOLA OIL, WATER, SOYBEAN OIL, SUGAR, DISTILLED VINEGAR, SALT, CONTAINS 2% OR LESS OF EACH OF THE FOLLOWING: MODIFIED FOOD STARCH (CORN, POTATO), LEMON JUICE CONCENTRATE, NATURAL FLAVOR, CALCIUM DISODIUM EDTA (USED TO PROTECT QUALITY), PAPRIKA OLEORESIN.), Deli Turkey Breast, Onion, Kosher Salt, Guacamole (Hass Avocados, Distilled Vinegar, Contains 2% Or Less Of: Water, Jalapeño Peppers, Salt, Dehydrated Onion, Granulated Garlic, Erythorbic Acid (To Maintain Color), Sugar, Citric Acid (To Acidify).), Cider Vinegar, Lettuce, Brown Sugar, Chipotle Peppers in Sauce (WATER, TOMATO PASTE, DRIED CHIPOTLE PEPPERS, DISTILLED VINEGAR, CORN OIL, CONTAINS 2% OR LESS OF IODIZED SALT (CONTAINS POTASSIUM IODATE), CORN STARCH, ONION POWDER, GARLIC POWDER, SPICES.), Mint, Thyme, Lime Juice, Kosher Salt, Rosemary, Cilantro",,,3.3,2.7,4.8,2.7,2.2,4.2
Boardwalk Tofu Wrap,Artisan,Italian seasoned tofu and spicy pepper relish on a spinach wrap,"Spinach Herb Tortilla, Tofu, Cherry Peppers, Banana Peppers, Roasted Red Peppers, Red Wine Vinegar, Pickle , Onion, Italian Seasoning, Garlic Powder, Kosher Salt",,,0.9,4.3,5.0,2.1,3.5,2.8
Corner Chicken Salad Croissant,Artisan,Creamy chicken salad with lettuce & tomato on a buttery croissant,"Croissant, Chicken, Tomato, Mayonnaise, Cucumber, Celery, Lettuce, Dijon Mustard, Lemon Juice, Black Pepper",,,0.0,2.8,4.0,2.7,3.4,4.6
Cavalier Club,Club,"Turkey, Ham, Bacon, lettuce, tomato & herb cream cheese layered on toasted artisan country white bread","Sour Dough Bread, Water, Bacon, Lettuce, Deli Ham, Tomato, Deli Turkey Breast, Onion, Kosher Salt, Cream Cheese, Brown Sugar, Mint, Lemon Juice, Thyme, Green Onion, Parsley, Rosemary, Garlic, Dried Tarragon, Basil, Kosher Salt, Crushed Red Pepper",,,2.9,5.0,4.7,3.8,2.7,3.2
Meze Tomato Cucumber Salad,Side Salad,Plum tomatoes and cucumbers tossed in lemon herb dressing,"Cucumber, Tomato, Extra Virgin Olive Oil, Red Wine Vinegar, Water, Lemon Juice, Garlic, Basil, Parsley, Kosher Salt, Dried Oregano, Black Pepper",,,1.0,3.9,4.7,3.4,3.0,2.5
Spicy Mango Salad,Side Salad,"Spicy Mango with sweet red pepper, scallion & agave lime dressing","Mangos, Lettuce, Agave Nectar, Onion, Red Bell Pepper, Lemon Juice, Cream Cheese, Green Onion, Turmeric, Kosher Salt, Crushed Red Pepper, Cayenne Pepper",,,3.0,3.8,4.2,3.1,4.3,5.0
Steamed Broccoli Florets,Vegetables - Green,Steamed broccoli florets tossed with garlic and black pepper,"Broccoli, Kosher Salt, Black Pepper, Garlic Powder",,,1.5,3.7,4.6,3.2,0.7,1.5
Roasted Cauliflower,Vegetables - Non-Green,Fresh cauliflower seasoned and roasted,"Cauliflower, Vegetable Oil Blend (Vegetable Oil (May contain one or more of the following: Soybean, Canola, Corn, Sunflower Oil); Olive Oil; Colorant: Beta-Carotene E160a(i)), Kosher Salt, Black Pepper",,,1.3,3.7,3.3,3.6,0.7,3.6
Roasted Mushrooms,Vegetables - Non-Green,"Sliced mushrooms roasted with oil, salt and pepper","Mushrooms, Canola Oil, Kosher Salt, Black Pepper",,,0.1,2.6,4.5,3.3,0.1,3.6
Roasted Shawarma Chickpeas,Legumes,"Crispy, roasted shawarma-seasoned chickpeas","Garbanzo Beans, Vegetable Oil Blend (Vegetable Oil (May contain one or more of the following: Soybean, Canola, Corn, Sunflower Oil); Olive Oil; Colorant: Beta-Carotene E160a(i)), Kosher Salt, Cumin, Garlic Powder, Paprika, Kosher Salt, Black Pepper, Coriander, Allspice, Turmeric, Cinnamon",,,1.2,3.6,5.0,1.7,1.2,4.3
Lemon-Ginger Basmati Rice,Rice,"Basmati rice flavored with ginger, garlic, turmeric and lemon","Water, Basmati Rice, Lemon Juice, Onion, Vegetable Base (SAUTEED VEGETABLE PUREE MIX (CARROTS, ONIONS, CELERY), CORN STARCH, MALTODEXTRIN, VEGETABLE OIL (CORN AND/OR CANOLA OIL), HYDROLYZED CORN PROTEIN, YEAST EXTRACT, TOMATO POWDER, WATER, ONION POWDER, 2% OR LESS OF DISODIUM INOSINATE AND DISODIUM GUANYLATE, SALT, GARLIC POWDER, PAPRIKA (COLOR), NATURAL FLAVORS, LACTIC ACID, NATURAL FLAVOR, MODIFIED CORNSTARCH, CITRIC ACID.), Canola Oil, Garlic, Kosher Salt, Ginger, Turmeric",,,0.7,3.3,4.0,0.4,3.9,4.6
Crispy Seasoned French Fries,Potato,Piping hot crispy shoestring French fries seasoned with a fresh seasoning blend,"French Fries (Potatoes, Vegetable Oil (Contains One Or More Of The Following Oils: Canola, Soybean, Cottonseed, Sunflower, Corn), Potato Starch - Modified. Contains 2% or less of Dextrin, Dextrose, Leavening (Sodium Acid Pyrophosphate, Sodium Bicarbonate), Pea Fiber, Pea Protein, Rice Flour, Salt, Sodium Acid Pyrophosphate Added To Maintain Color, Xanthan Gum.), Kosher Salt, Paprika, Garlic Powder",,,1.0,2.5,3.3,1.4,0.4,3.4
Apple Pear Crisp,Cobbler/Crisp,"Warm cinnamon and nutmeg-spiced apples, pears & raisin with brown sugar, oatmeal crumble","Apples, Pears in Pear Juice, Unsalted Butter, Wheat Flour, Orange Juice, Oatmeal, Brown Sugar, Seedless Raisins, Lemon Juice, Cinnamon, Cinnamon, Nutmeg",,,2.7,4.7,3.0,0.8,2.9,4.1
Double Fudge Brownie,Brownie/Bar,"Rich, fudgy brownie topped with smooth chocolate icing - a symphony of deep, intense flavor","Brownie Mix (SUGAR, ENRICHED FLOUR BLEACHED (WHEAT FLOUR, NIACIN, IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), PALM OIL, COCOA PROCESSEDWITH ALKALI, SOYBEAN OIL. CONTAINS 2% OR LESS OF: CORN STARCH, EGG WHITE, SALT, LEAVENING (BAKING SODA, MONOCALCIUM PHOSPHATE), NATURAL FLAVOR, SOY FLOUR, NONFAT MILK.), Icing (SUGAR, PALM OIL, WATER, CORN SYRUP, COCOA PROCESSED WITH ALKALI, CORN STARCH. CONTAINS 2% OR LESS OF: SALT, MONOGLYCERIDES, POTASSIUM SORBATE (PRESERVATIVE), POLYSORBATE 60, NATURAL AND ARTIFICIAL FLAVOR, SODIUM STEAROYL LACTYLATE, SODIUM ACID PYROPHOSPHATE, CITRIC ACID, COLOR ADDED, NONFAT MILK.), Water",,,5.0,4.2,3.8,0.8,0.6,3.3
Shredded Cheddar Cheese,Meat/Cheese/Egg/Protein/Nut (MTO),Shredded Cheddar cheese,,,,1.3,2.3,4.0,1.2,0.4,5.0
Black Beans,Meat/Cheese/Egg/Protein/Nut (MTO),Black beans,,,,1.3,1.6,3.8,0.1,0.0,1.4
Chopped Hard-Cooked Egg,Meat/Cheese/Egg/Protein/Nut (MTO),Chopped hard-cooked egg,,,,0.8,1.9,2.1,1.2,1.0,3.3
Swiss Cheese,Meat/Cheese/Egg/Protein/Nut (MTO),Sliced Swiss cheese,,,,1.1,2.3,3.2,1.4,0.3,4.5
Provolone Cheese,Meat/Cheese/Egg/Protein/Nut (MTO),Sliced provolone,,,,0.1,2.9,2.2,1.4,0.5,4.6
American Cheese,Meat/Cheese/Egg/Protein/Nut (MTO),Sliced American cheese,,,,0.8,2.2,2.2,1.0,1.1,4.3
O'Hill Smash Burger*,Meat/Cheese/Egg/Protein/Nut (MTO),Juicy burger pressed with American cheese on a Martin's potato roll,"Ground Beef, Hamburger Roll (Unbleached Enriched Wheat Flour (flour, Ferrous Sulfate, Niacin, Thiamin, Riboflavin, Folic Acid), Nonfat Milk, Reconstituted Potatoes (from Potato Flour), Yeast, Sugar, Cane Sugar Syrup, Wheat Gluten, Sunflower Oil, Contains 2 Percent Or Less Of Each Of The Following: Salt, Butter, Dough Conditioners (sodium Stearoyl Lactylate, Monoglycerides And Diglycerides), Monocalcium Phosphate, Cultured Wheat Flour, Calcium Propionate (a Preservative), Guar Gum, Ascorbic Acid, Datem, Calcium Sulfate, Enzymes, Turmeric Color, Annatto Color, Sesame Seeds.), American Cheese (American Cheese (Milk, Cheese Culture, Salt, Enzymes), Water, Cream, Potassium Citrate, Sodium Citrate, Sorbic Acid As A Preservative, Color Added, Sunflower Lecithin (Release Agent).), Kosher Salt, Black Pepper",,,2.6,4.6,4.2,3.3,1.2,5.0
Chopped Fresh Spinach,Meat/Cheese/Egg/Protein/Nut (MTO),Chopped fresh spinach,,,,0.1,2.0,2.6,1.4,0.8,1.4
Goldfish® Crackers,Breads/Grains/Pasta/Cereal (MTO),Cheese-flavored Goldfish® Crackers,,,,0.9,2.8,3.5,0.3,0.8,3.0
Croutons,Breads/Grains/Pasta/Cereal (MTO),Homestyle seasoned croutons,,,,0.7,1.1,2.1,0.7,1.0,1.2
Smoky Chipotle Mayo,Spread,Vegan mayonnaise blended with chipotle peppers and cider vinegar,"Vegan Mayonnaise (CANOLA OIL, WATER, SOYBEAN OIL, SUGAR, DISTILLED VINEGAR, SALT, CONTAINS 2% OR LESS OF EACH OF THE FOLLOWING: MODIFIED FOOD STARCH (CORN, POTATO), LEMON JUICE CONCENTRATE, NATURAL FLAVOR, CALCIUM DISODIUM EDTA (USED TO PROTECT QUALITY), PAPRIKA OLEORESIN.), Cider Vinegar, Chipotle Peppers in Sauce (WATER, TOMATO PASTE, DRIED CHIPOTLE PEPPERS, DISTILLED VINEGAR, CORN OIL, CONTAINS 2% OR LESS OF IODIZED SALT (CONTAINS POTASSIUM IODATE), CORN STARCH, ONION POWDER, GARLIC POWDER, SPICES.), Kosher Salt",,,3.0,2.4,5.0,2.6,2.5,2.5
Meze Tzatziki Sauce,Spread,"Creamy blend of yogurt and sour cream with cucumbers, onion, lemon juice, garlic and mint","Sour Cream (Cultured Non-Fat Milk, Cream, Contains Less than 2% of: Whey, Food Starch-Modified (Corn), Sodium Phosphate (Sodium Tripolyphosphate), Guar Gum, Carrageenan, Calcium Sulfate, Locust Bean Gum, Potassium Sorbate (preservative).), Plain Non-Fat Greek Yogurt (CULTURED GRADE A NON FAT MILK, LIVE & ACTIVE  CULTURES S. THERMOPHILUS AND L. BULGARICUS.), Cucumber, Lemon Juice, Garlic, Mint, Kosher Salt, Black Pepper",,,0.5,3.5,5.0,3.0,5.0,5.0
Sliced Red Onions,Fruit/Vegetable/Herb/Salad (MTO),Thinly sliced red onions,,,,1.1,1.3,3.4,0.8,1.1,3.5
Romaine Lettuce,Fruit/Vegetable/Herb/Salad (MTO),Chopped romaine lettuce,,,,0.7,1.9,3.5,0.6,0.8,2.9
Grape Tomatoes,Fruit/Vegetable/Herb/Salad (MTO),Fresh grape tomatoes,,,,0.6,2.1,3.9,0.1,0.0,3.1
Sliced Green Bell Peppers,Fruit/Vegetable/Herb/Salad (MTO),Sliced green bell peppers,,,,0.3,1.9,3.2,3.7,1.0,1.1
Cucumbers,Fruit/Vegetable/Herb/Salad (MTO),Sliced fresh cucumbers,,,,0.6,1.2,3.0,0.3,0.3,2.4
Roasted Corn,Fruit/Vegetable/Herb/Salad (MTO),Roasted corn tossed with salt and pepper,,,,0.1,3.6,4.0,3.1,0.7,1.5
Sliced Red Bell Peppers,Fruit/Vegetable/Herb/Salad (MTO),Sliced red bell peppers,,,,0.1,1.8,3.3,2.1,1.2,1.8
Shredded Carrots,Fruit/Vegetable/Herb/Salad (MTO),Shredded fresh carrots,,,,0.6,1.1,2.5,1.3,1.3,1.3
Spring Salad Mix,Fruit/Vegetable/Herb/Salad (MTO),Fresh spring lettuce mix,,,,0.8,2.6,2.2,1.4,1.4,1.4
Pickled Red Onion,Fruit/Vegetable/Herb/Salad (MTO),Thinly sliced red onion pickled with red wine vinegar,,,,0.9,3.5,3.2,1.5,3.2,1.9
Green Leaf Lettuce,Fruit/Vegetable/Herb/Salad (MTO),Green whole leaf lettuce,,,,0.4,2.9,2.9,0.7,0.2,1.9
Sliced Tomatoes,Fruit/Vegetable/Herb/Salad (MTO),Sliced fresh tomatoes,,,,0.9,1.5,2.1,1.1,0.3,2.1
Caramelized Onions,Fruit/Vegetable/Herb/Salad (MTO),Sliced onions slowly sauteed until golden,,,,0.3,1.5,3.3,0.5,0.2,1.6
Dill Pickle Slices,Condiments/Spreads/Dressings/Sauces/Salsas (MTO),Dill pickle slices,"Pickle Slices (FRESH  CUCUMBERS, WATER, SALT, DISTILLED VINEGAR, CONTAINS LESS THAN 2% OF DRIED  GARLIC, CALCIUM CHLORIDE, SPICE, SODIUM BENZOATE (TO PRESERVE FLAVOR),  MUSTARD SEED, DRIED RED PEPPERS, NATURAL FLAVOR, POLYSORBATE 80, OLEORESIN  TURMERIC)",,,0.0,4.4,3.3,3.2,2.5,1.1
Green Goddess Dressing,Condiments/Spreads/Dressings/Sauces/Salsas (MTO),"Creamy, herb-infused plant-based mayo dressing","Vegan Mayonnaise (CANOLA OIL, WATER, SOYBEAN OIL, SUGAR, DISTILLED VINEGAR, SALT, CONTAINS 2% OR LESS OF EACH OF THE FOLLOWING: MODIFIED FOOD STARCH (CORN, POTATO), LEMON JUICE CONCENTRATE, NATURAL FLAVOR, CALCIUM DISODIUM EDTA (USED TO PROTECT QUALITY), PAPRIKA OLEORESIN.), Lemon Juice, Green Onion, Dried Tarragon, Parsley, Kosher Salt, Black Pepper",,,3.7,4.4,4.8,3.1,2.9,5.0
Lite Italian Dressing,Condiments/Spreads/Dressings/Sauces/Salsas (MTO),Lite Italian salad dressing,,,,1.2,1.9,3.1,1.2,0.8,3.1
Balsamic Vinaigrette,Condiments/Spreads/Dressings/Sauces/Salsas (MTO),Tangy balsamic vinaigrette dressing,,,,1.3,1.9,2.0,1.4,0.0,2.1
Ranch Dressing,Condiments/Spreads/Dressings/Sauces/Salsas (MTO),Homestyle creamy ranch salad dressing,,,,0.2,1.1,3.1,1.4,0.8,5.0
Mayonnaise,Condiments/Spreads/Dressings/Sauces/Salsas (MTO),Mayonnaise,,,,1.5,1.6,2.7,0.5,0.4,3.2
Honey Mustard Dressing,Condiments/Spreads/Dressings/Sauces/Salsas (MTO),Honey mustard salad dressing,,,,3.6,2.7,2.2,1.1,0.2,2.8
Dijon Mustard,Condiments/Spreads/Dressings/Sauces/Salsas (MTO),Dijon mustard,,,,0.4,2.9,4.0,0.9,1.0,3.3
Burger Sauce,Condiments/Spreads/Dressings/Sauces/Salsas (MTO),"Creamy blend of mayonnaise, ketchup, sweet pickle relish, Worcestershire and hot pepper sauce",,,,3.6,1.6,2.1,3.2,2.8,4.4
Fat-Free French Dressing,Condiments/Spreads/Dressings/Sauces/Salsas (MTO),Fat-free French salad dressing,,,,0.6,2.2,2.2,0.1,1.2,2.4
Lemon Tahini Dressing,Salad Dressing,"A blend of tahini, fresh lemon juice, garlic, parsley and cumin","Water, Tahini (SESAME SEEDS.), Lemon Juice, Parsley, Garlic, Cumin, Kosher Salt",,,0.2,3.1,4.0,0.4,3.1,2.7
