name,category,description,ingredients,diet_tags,allergens,sweet,salty,savory,spicy,sour,rich
Boardwalk Tofu Wrap,Artisan,Italian seasoned tofu and spicy pepper relish on a spinach wrap,"Spinach Herb Tortilla, Tofu, Cherry Peppers, Banana Peppers, Roasted Red Peppers, Red Wine Vinegar, Pickle , Onion, Italian Seasoning, Garlic Powder, Kosher Salt",,,0.9,4.3,5.0,2.1,3.5,2.8
Corner Chicken Salad Croissant,Artisan,Creamy chicken salad with lettuce & tomato on a buttery croissant,"Croissant, Chicken, Tomato, Mayonnaise, Cucumber, Celery, Lettuce, Dijon Mustard, Lemon Juice, Black Pepper",,,0.0,2.8,4.0,2.7,3.4,4.6
Cavalier Club,Club,"Turkey, Ham, Bacon, lettuce, tomato & herb cream cheese layered on toasted artisan country white bread","Sour Dough Bread, Water, Bacon, Lettuce, Deli Ham, Tomato, Deli Turkey Breast, Onion, Kosher Salt, Cream Cheese, Brown Sugar, Mint, Lemon Juice, Thyme, Green Onion, Parsley, Rosemary, Garlic, Dried Tarragon, Basil, Kosher Salt, Crushed Red Pepper",,,2.9,5.0,4.7,3.8,2.7,3.2
Mediterranean Topped Hummus,Salad Entrée,"Creamy hummus topped with tabbouleh, tomato, Kalamata olives, feta and tzatziki sauce with puffy pita","Garbanzo Beans, Flat Bread (WHOLE WHEAT FLOUR, ENRICHED UNBLEACHED WHEAT FLOUR (WHEAT FLOUR,MALTED BARLEY FLOUR, ASCORBIC ACID ADDED AS A DOUGH CONDITIONER, NIACIN,REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, SOYBEANOIL, YEAST, CONTAINS LESS THAN 2% OF THE FOLLOWING: SUGAR, NONFAT DRY MILK,WHEAT GLUTEN, SALT, LEAVENING (SODIUM ACID PYROPHOSPHATE, BAKING SODA,MONOCALCIUM PHOSPHATE), SODIUM STEAROYL LACTYLATE, GUAR GUM.), Tomato, Water, Lemon Juice, Tahini (SESAME SEEDS.), Bulgar Wheat, Tomato , Feta Cheese (Feta Cheese (Pasteurized Part-Skim Milk, Cheese Culture, Salt, Enzymes). Anti-Caking Blend (Powdered Cellulose, Natamycin [A Natural Mold Inhibitor]).), Kalamata Olives, Vegetable Oil Blend (Vegetable Oil (May contain one or more of the following: Soybean, Canola, Corn, Sunflower Oil); Olive Oil; Colorant: Beta-Carotene E160a(i)), Sour Cream (Cultured Non-Fat Milk, Cream, Contains Less than 2% of: Whey, Food Starch-Modified (Corn), Sodium Phosphate (Sodium Tripolyphosphate), Guar Gum, Carrageenan, Calcium Sulfate, Locust Bean Gum, Potassium Sorbate (preservative).), Plain Non-Fat Greek Yogurt (CULTURED GRADE A NON FAT MILK, LIVE & ACTIVE  CULTURES S. THERMOPHILUS AND L. BULGARICUS.), Parsley, Lemon Juice, Cucumber, Vegetable Oil Blend (Vegetable Oil (May contain one or more of the following: Soybean, Canola, Corn, Sunflower Oil); Olive Oil; Colorant: Beta-Carotene E160a(i)), Green Onion, Mint, Garlic, Lemon Juice, Kosher Salt, Garlic, Dill, Kosher Salt, Black Pepper, Kosher Salt, Garlic, Black Pepper",,,3.5,3.6,4.1,1.6,5.0,5.0
Meze Tomato Cucumber Salad,Side Salad,Plum tomatoes and cucumbers tossed in lemon herb dressing,"Cucumber, Tomato, Extra Virgin Olive Oil, Red Wine Vinegar, Water, Lemon Juice, Garlic, Basil, Parsley, Kosher Salt, Dried Oregano, Black Pepper",,,1.0,3.9,4.7,3.4,3.0,2.5
Spinach Gratin,Vegetables - Green,"Spinach, mozzarella and Asiago cheese baked with a bread crumb top","Whole Milk, Spinach, Wheat Flour, Mozzarella Cheese, Asiago Cheese, Unsalted Butter, Unsalted Butter, Panko Bread Crumbs, Kosher Salt, Black Pepper",,,1.4,4.3,2.4,3.2,1.5,5.0
Roasted Cauliflower,Vegetables - Non-Green,Fresh cauliflower seasoned and roasted,"Cauliflower, Vegetable Oil Blend (Vegetable Oil (May contain one or more of the following: Soybean, Canola, Corn, Sunflower Oil); Olive Oil; Colorant: Beta-Carotene E160a(i)), Kosher Salt, Black Pepper",,,1.3,3.7,3.3,3.6,0.7,3.6
Roasted Mushrooms,Vegetables - Non-Green,"Sliced mushrooms roasted with oil, salt and pepper","Mushrooms, Canola Oil, Kosher Salt, Black Pepper",,,0.1,2.6,4.5,3.3,0.1,3.6
Farm Fresh Vegetables,Vegetables - Non-Green,"Steamed fresh broccoli, cauliflower, green beans, carrots, green and yellow squash and red peppers","Cauliflower, Green Beans, Broccoli, Carrots, Red Bell Pepper, Squash Zucchini, Squash",,,0.4,1.9,2.6,3.3,0.9,3.5
Balsamic Glazed Roasted Carrots,Vegetables - Non-Green,Roasted carrots simmered in a balsamic onion reduction,"Carrots, Onion, Balsamic Vinegar, Vegetable Oil Blend (Vegetable Oil (May contain one or more of the following: Soybean, Canola, Corn, Sunflower Oil); Olive Oil; Colorant: Beta-Carotene E160a(i)), Parsley, Kosher Salt",,,2.0,3.4,4.7,1.4,3.5,3.3
Roasted Shawarma Chickpeas,Legumes,"Crispy, roasted shawarma-seasoned chickpeas","Garbanzo Beans, Vegetable Oil Blend (Vegetable Oil (May contain one or more of the following: Soybean, Canola, Corn, Sunflower Oil); Olive Oil; Colorant: Beta-Carotene E160a(i)), Kosher Salt, Cumin, Garlic Powder, Paprika, Kosher Salt, Black Pepper, Coriander, Allspice, Turmeric, Cinnamon",,,1.2,3.6,5.0,1.7,1.2,4.3
Brown Rice & Lentils,Rice,Cooked brown rice and lentils,"Water, Water, Whole Grain Brown Rice, Lentil",,,0.6,2.6,3.7,0.2,0.7,1.5
Brown Rice & Quinoa,Rice,Brown rice & red quinoa blend,"Water, White Quinoa, Whole Grain Brown Rice",,,1.2,1.4,3.3,0.3,1.2,3.1
Crispy Shoestring French Fries,Potato,Piping hot crispy shoestring French fries,"French Fries (Potatoes, Vegetable Oil (Contains One Or More Of The Following Oils: Canola, Soybean, Cottonseed, Sunflower, Corn), Potato Starch - Modified. Contains 2% or less of Dextrin, Dextrose, Leavening (Sodium Acid Pyrophosphate, Sodium Bicarbonate), Pea Fiber, Pea Protein, Rice Flour, Salt, Sodium Acid Pyrophosphate Added To Maintain Color, Xanthan Gum.)",,,0.7,4.6,2.8,1.2,1.1,3.1
Roasted Dijon Red Potatoes,Potato,"Oven-roasted quartered red potatoes coated with Dijon mustard, garlic, parsley and butter","Red Potato, Dijon Mustard, Unsalted Butter, Parsley, Garlic",,,0.0,3.4,5.0,1.0,0.4,3.5
Grilled Cumin Lime Chicken,POULTRY ENTREE,"Tender boneless chicken marinated in lime juice, cumin, and garlic","Chicken Breast (Boneless skinless chicken breast filets with rib meat CONTAINING: Up to 15% of a solution of water, sea salt.), Lime Juice, Cumin, Vegetable Oil Blend (Vegetable Oil (May contain one or more of the following: Soybean, Canola, Corn, Sunflower Oil); Olive Oil; Colorant: Beta-Carotene E160a(i)), Garlic, Cayenne Pepper",,,0.0,3.1,3.3,3.2,3.8,4.8
Shredded Cheddar Cheese,Meat/Cheese/Egg/Protein/Nut (MTO),Shredded Cheddar cheese,,,,1.3,2.3,4.0,1.2,0.4,5.0
Black Beans,Meat/Cheese/Egg/Protein/Nut (MTO),Black beans,,,,1.3,1.6,3.8,0.1,0.0,1.4
Chopped Hard-Cooked Egg,Meat/Cheese/Egg/Protein/Nut (MTO),Chopped hard-cooked egg,,,,0.8,1.9,2.1,1.2,1.0,3.3
Provolone Cheese,Meat/Cheese/Egg/Protein/Nut (MTO),Sliced provolone,,,,0.1,2.9,2.2,1.4,0.5,4.6
American Cheese,Meat/Cheese/Egg/Protein/Nut (MTO),Sliced American cheese,,,,0.8,2.2,2.2,1.0,1.1,4.3
Jerk Chicken Thighs,Meat/Cheese/Egg/Protein/Nut (MTO),Baked chicken thighs with Caribbean jerk seasoning,,,,0.5,1.3,3.0,1.3,1.5,2.8
O'Hill Smash Burger*,Meat/Cheese/Egg/Protein/Nut (MTO),Juicy burger pressed with American cheese on a Martin's potato roll,"Ground Beef, Hamburger Roll (Unbleached Enriched Wheat Flour (flour, Ferrous Sulfate, Niacin, Thiamin, Riboflavin, Folic Acid), Nonfat Milk, Reconstituted Potatoes (from Potato Flour), Yeast, Sugar, Cane Sugar Syrup, Wheat Gluten, Sunflower Oil, Contains 2 Percent Or Less Of Each Of The Following: Salt, Butter, Dough Conditioners (sodium Stearoyl Lactylate, Monoglycerides And Diglycerides), Monocalcium Phosphate, Cultured Wheat Flour, Calcium Propionate (a Preservative), Guar Gum, Ascorbic Acid, Datem, Calcium Sulfate, Enzymes, Turmeric Color, Annatto Color, Sesame Seeds.), American Cheese (American Cheese (Milk, Cheese Culture, Salt, Enzymes), Water, Cream, Potassium Citrate, Sodium Citrate, Sorbic Acid As A Preservative, Color Added, Sunflower Lecithin (Release Agent).), Kosher Salt, Black Pepper",,,2.6,4.6,4.2,3.3,1.2,5.0
Chopped Fresh Spinach,Meat/Cheese/Egg/Protein/Nut (MTO),Chopped fresh spinach,,,,0.1,2.0,2.6,1.4,0.8,1.4
Goldfish® Crackers,Breads/Grains/Pasta/Cereal (MTO),Cheese-flavored Goldfish® Crackers,,,,0.9,2.8,3.5,0.3,0.8,3.0
Croutons,Breads/Grains/Pasta/Cereal (MTO),Homestyle seasoned croutons,,,,0.7,1.1,2.1,0.7,1.0,1.2
Smoky Chipotle Mayo,Spread,Vegan mayonnaise blended with chipotle peppers and cider vinegar,"Vegan Mayonnaise (CANOLA OIL, WATER, SOYBEAN OIL, SUGAR, DISTILLED VINEGAR, SALT, CONTAINS 2% OR LESS OF EACH OF THE FOLLOWING: MODIFIED FOOD STARCH (CORN, POTATO), LEMON JUICE CONCENTRATE, NATURAL FLAVOR, CALCIUM DISODIUM EDTA (USED TO PROTECT QUALITY), PAPRIKA OLEORESIN.), Cider Vinegar, Chipotle Peppers in Sauce (WATER, TOMATO PASTE, DRIED CHIPOTLE PEPPERS, DISTILLED VINEGAR, CORN OIL, CONTAINS 2% OR LESS OF IODIZED SALT (CONTAINS POTASSIUM IODATE), CORN STARCH, ONION POWDER, GARLIC POWDER, SPICES.), Kosher Salt",,,3.0,2.4,5.0,2.6,2.5,2.5
Sliced Red Onions,Fruit/Vegetable/Herb/Salad (MTO),Thinly sliced red onions,,,,1.1,1.3,3.4,0.8,1.1,3.5
Feta Cheese Crumbles,Fruit/Vegetable/Herb/Salad (MTO),Crumbled feta,,,,0.2,1.5,3.0,0.5,0.7,5.0
Romaine Lettuce,Fruit/Vegetable/Herb/Salad (MTO),Chopped romaine lettuce,,,,0.7,1.9,3.5,0.6,0.8,2.9
Grape Tomatoes,Fruit/Vegetable/Herb/Salad (MTO),Fresh grape tomatoes,,,,0.6,2.1,3.9,0.1,0.0,3.1
Sliced Green Bell Peppers,Fruit/Vegetable/Herb/Salad (MTO),Sliced green bell peppers,,,,0.3,1.9,3.2,3.7,1.0,1.1
Roasted Corn,Fruit/Vegetable/Herb/Salad (MTO),Roasted corn tossed with salt and pepper,,,,0.1,3.6,4.0,3.1,0.7,1.5
Sliced Red Bell Peppers,Fruit/Vegetable/Herb/Salad (MTO),Sliced red bell peppers,,,,0.1,1.8,3.3,2.1,1.2,1.8
Shredded Carrots,Fruit/Vegetable/Herb/Salad (MTO),Shredded fresh carrots,,,,0.6,1.1,2.5,1.3,1.3,1.3
Spring Salad Mix,Fruit/Vegetable/Herb/Salad (MTO),Fresh spring lettuce mix,,,,0.8,2.6,2.2,1.4,1.4,1.4
Pickled Red Onion,Fruit/Vegetable/Herb/Salad (MTO),Thinly sliced red onion pickled with red wine vinegar,,,,0.9,3.5,3.2,1.5,3.2,1.9
Green Leaf Lettuce,Fruit/Vegetable/Herb/Salad (MTO),Green whole leaf lettuce,,,,0.4,2.9,2.9,0.7,0.2,1.9
Sliced Tomatoes,Fruit/Vegetable/Herb/Salad (MTO),Sliced fresh tomatoes,,,,0.9,1.5,2.1,1.1,0.3,2.1
Caramelized Onions,Fruit/Vegetable/Herb/Salad (MTO),Sliced onions slowly sauteed until golden,,,,0.3,1.5,3.3,0.5,0.2,1.6
Sliced Cucumber,Fruit/Vegetable/Herb/Salad (MTO),Sliced fresh cucumber,,,,0.8,2.3,2.7,1.2,0.6,3.3
Chilled Roasted Mushrooms,Fruit/Vegetable/Herb/Salad (MTO),Chilled roasted fresh button mushrooms tossed with garlic and herbs,,,,1.1,2.7,4.8,0.1,0.7,1.5
Dill Pickle Slices,Condiments/Spreads/Dressings/Sauces/Salsas (MTO),Dill pickle slices,"Pickle Slices (FRESH  CUCUMBERS, WATER, SALT, DISTILLED VINEGAR, CONTAINS LESS THAN 2% OF DRIED  GARLIC, CALCIUM CHLORIDE, SPICE, SODIUM BENZOATE (TO PRESERVE FLAVOR),  MUSTARD SEED, DRIED RED PEPPERS, NATURAL FLAVOR, POLYSORBATE 80, OLEORESIN  TURMERIC)",,,0.0,4.4,3.3,3.2,2.5,1.1
Greek Dressing,Condiments/Spreads/Dressings/Sauces/Salsas (MTO),Herb vinaigrette with lemon and feta,"Vegetable Oil Blend (Vegetable Oil (May contain one or more of the following: Soybean, Canola, Corn, Sunflower Oil); Olive Oil; Colorant: Beta-Carotene E160a(i)), Red Wine Vinegar, Lemon Juice, Granulated Sugar, Feta Cheese (Feta Cheese (Pasteurized Part-Skim Milk, Cheese Culture, Salt, Enzymes). Anti-Caking Blend (Powdered Cellulose, Natamycin [A Natural Mold Inhibitor]).), Garlic, Mint, Kosher Salt, Black Pepper, Dried Oregano",,,2.6,3.6,3.2,3.4,1.9,4.9
Crispy Onions,Condiments/Spreads/Dressings/Sauces/Salsas (MTO),Deep-fried onion slices tossed in a seasoned coating,"Onion, Wheat Flour (BLEACHED WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID.), Black Pepper, Kosher Salt",,,0.1,4.3,4.6,2.7,0.1,5.0
Ranch Dressing,Condiments/Spreads/Dressings/Sauces/Salsas (MTO),Homestyle creamy ranch salad dressing,,,,0.2,1.1,3.1,1.4,0.8,5.0
Mayonnaise,Condiments/Spreads/Dressings/Sauces/Salsas (MTO),Mayonnaise,,,,1.5,1.6,2.7,0.5,0.4,3.2
Burger Sauce,Condiments/Spreads/Dressings/Sauces/Salsas (MTO),"Creamy blend of mayonnaise, ketchup, sweet pickle relish, Worcestershire and hot pepper sauce",,,,3.6,1.6,2.1,3.2,2.8,4.4
Lemon Tahini Dressing,Salad Dressing,"A blend of tahini, fresh lemon juice, garlic, parsley and cumin","Water, Tahini (SESAME SEEDS.), Lemon Juice, Parsley, Garlic, Cumin, Kosher Salt",,,0.2,3.1,4.0,0.4,3.1,2.7
